s_city_id,s_city,s_lat,s_lon,s_pop,s_country,s_Volume,e_city_id,e_City,e_lat,e_lon,e_pop,e_country,e_vol
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,3.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,3.0
FRANCE,FRANCE,46.55850516,2.552809965,999,FRANCE,2.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,2.0
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,0.2,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.2
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.4,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.4
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.33,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.33
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,0.18,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.18
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,2.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.22,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,0.22
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.33,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.33
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,3.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,3.0
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,2.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,2.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.4,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.4
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,0.18,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.18
SPAIN,SPAIN,40.227218441,-3.646357418,999,SPAIN,0.1,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.1
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,2.0,"OAKLAND,CA","OAKLAND,CA",37.805081883,-122.273066505,318900000,UNITED STATES,2.0
TURKEY,TURKEY,39.061773246,35.171050954,999,TURKEY,0.0,"CHESTER,PA","CHESTER,PA",39.848443861,-75.359436584,318900000,UNITED STATES,0.0
TURKEY,TURKEY,39.061773246,35.171050954,999,TURKEY,0.0,"CHESTER,PA","CHESTER,PA",39.848443861,-75.359436584,318900000,UNITED STATES,0.0
TURKEY,TURKEY,39.061773246,35.171050954,999,TURKEY,0.0,"CHESTER,PA","CHESTER,PA",39.848443861,-75.359436584,318900000,UNITED STATES,0.0
TURKEY,TURKEY,39.061773246,35.171050954,999,TURKEY,0.0,"CHESTER,PA","CHESTER,PA",39.848443861,-75.359436584,318900000,UNITED STATES,0.0
TURKEY,TURKEY,39.061773246,35.171050954,999,TURKEY,0.0,"CHESTER,PA","CHESTER,PA",39.848443861,-75.359436584,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,1.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.25,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,0.25
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.25,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,0.25
MALAYSIA,MALAYSIA,3.460617261,102.626625928,999,MALAYSIA,2.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.14,"MIAMI,FL","MIAMI,FL",25.774812796,-80.197726986,318900000,UNITED STATES,0.14
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,4.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,4.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,1.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,4.0,"MIAMI,FL","MIAMI,FL",25.774812796,-80.197726986,318900000,UNITED STATES,4.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.2,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.2
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.18,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.18
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.18,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.18
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.18,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,0.18
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.15,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.15
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.22,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.22
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,1.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,1.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.14,"OAKLAND,CA","OAKLAND,CA",37.805081883,-122.273066505,318900000,UNITED STATES,0.14
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.15,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.15
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,0.2,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,0.2
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"TACOMA,WA","TACOMA,WA",47.255129776,-122.441635799,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"SEATTLE,WA","SEATTLE,WA",47.603569446,-122.329447436,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.18,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.18
VIETNAM,VIETNAM,16.646812313,106.30685151,999,VIETNAM,2.0,"NORFOLK,VA","NORFOLK,VA",36.846823884,-76.285058372,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,4.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,4.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"BOSTON,MA","BOSTON,MA",42.358662362,-71.056738358,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,18.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,18.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,6.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,6.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,10.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,10.0
AUSTRIA,AUSTRIA,47.587126619,14.140661486,999,AUSTRIA,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
TAIWAN,TAIWAN,23.747644644,120.967900686,999,TAIWAN,0.33,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.33
TAIWAN,TAIWAN,23.747644644,120.967900686,999,TAIWAN,0.33,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.33
TAIWAN,TAIWAN,23.747644644,120.967900686,999,TAIWAN,0.33,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.33
TAIWAN,TAIWAN,23.747644644,120.967900686,999,TAIWAN,0.33,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.33
TAIWAN,TAIWAN,23.747644644,120.967900686,999,TAIWAN,0.33,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.33
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.33,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.33
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.15,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.15
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.13,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.15,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.15
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.13,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.22,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.22
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.12,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.12
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.12,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.12
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"OAKLAND,CA","OAKLAND,CA",37.805081883,-122.273066505,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,10.0,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,10.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,4.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,4.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.4,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.4
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.14,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.14
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.67,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.67
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.14,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.14
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,0.15,"LONG BEACH,CA","LONG BEACH,CA",33.76672318,-118.192397651,318900000,UNITED STATES,0.15
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,0.11,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.11
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,2.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,2.0
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,0.11,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.11
CZECH REPUBLIC,CZECH REPUBLIC,49.73912961,15.33141342,999,CZECH REPUBLIC,0.18,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.18
CZECH REPUBLIC,CZECH REPUBLIC,49.73912961,15.33141342,999,CZECH REPUBLIC,0.18,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.18
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,0.14,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.14
NETHERLANDS,NETHERLANDS,52.2677161,5.588492584,999,NETHERLANDS,2.0,"NORFOLK,VA","NORFOLK,VA",36.846823884,-76.285058372,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,1.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.13,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.13,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.13,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,2.0
FRANCE,FRANCE,46.55850516,2.552809965,999,FRANCE,3.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,3.0
FRANCE,FRANCE,46.55850516,2.552809965,999,FRANCE,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,0.25,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.25
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,2.0,"BOSTON,MA","BOSTON,MA",42.358662362,-71.056738358,318900000,UNITED STATES,2.0
ITALY,ITALY,42.791455121,12.077013996,999,ITALY,0.22,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.22
UNITED KINGDOM,UNITED KINGDOM,52.5932366,-1.461428072,999,UNITED KINGDOM,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
UNITED KINGDOM,UNITED KINGDOM,52.5932366,-1.461428072,999,UNITED KINGDOM,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
AUSTRIA,AUSTRIA,47.587126619,14.140661486,999,AUSTRIA,0.1,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.1
AUSTRIA,AUSTRIA,47.587126619,14.140661486,999,AUSTRIA,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
HONG KONG,HONG KONG,22.359828611,114.123914396,999,HONG KONG,0.09,"OAKLAND,CA","OAKLAND,CA",37.805081883,-122.273066505,318900000,UNITED STATES,0.09
AUSTRIA,AUSTRIA,47.587126619,14.140661486,999,AUSTRIA,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
UNITED KINGDOM,UNITED KINGDOM,52.5932366,-1.461428072,999,UNITED KINGDOM,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
UNITED KINGDOM,UNITED KINGDOM,52.5932366,-1.461428072,999,UNITED KINGDOM,2.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,2.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,1.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,1.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,2.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,2.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,2.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,2.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
POLAND,POLAND,52.125048582,19.399327023,999,POLAND,2.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,2.0
SOUTH KOREA,SOUTH KOREA,36.358002348,127.809848552,999,SOUTH KOREA,0.12,"LOS ANGELES,CA","LOS ANGELES,CA",34.053491483,-118.245319794,318900000,UNITED STATES,0.12
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.25,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,0.25
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,2.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,2.0
INDIA,INDIA,23.377407858,79.488838488,999,INDIA,0.17,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,0.17
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1.0,"OAKLAND,CA","OAKLAND,CA",37.805081883,-122.273066505,318900000,UNITED STATES,1.0
CZECH REPUBLIC,CZECH REPUBLIC,49.73912961,15.33141342,999,CZECH REPUBLIC,2.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,2.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.33,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.33
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.29,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.29
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.29,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.29
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.4,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.4
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.33,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.33
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.1,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.1
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.29,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.29
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.15,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.15
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.29,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.29
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.33,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.33
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.4,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.4
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.67,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.67
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.15,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.15
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.15,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.15
DENMARK,DENMARK,55.961049024,10.052862109,999,DENMARK,0.5,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.5
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,1.0,"NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY","NEW YORK/NEWARK AREA, NEWARK, NEW JERSEY",40.73197334,-74.174209991,318900000,UNITED STATES,1.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.33,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.33
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.5,"CHARLESTON,SC","CHARLESTON,SC",32.781150528,-79.931595829,318900000,UNITED STATES,0.5
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.13,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.13
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,3.0,"SAVANNAH,GA","SAVANNAH,GA",32.080910203,-81.091188258,318900000,UNITED STATES,3.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,2.0,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,2.0
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.14,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.14
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.14,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.14
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.1,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.1
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.1,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.1
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.1,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.1
GERMANY,GERMANY,51.110478015,10.389531638,999,GERMANY,0.1,"HOUSTON,TX","HOUSTON,TX",29.760582787,-95.369679229,318900000,UNITED STATES,0.1
